review_id,sentiment_label,sentiment_score,sentiment_reason
GK2Y_bT1Dqqumvor6j2FOw,positive,0.8,Positive feedback on taste and intention to visit again
BG6dWq87peHq_ZYckSWGgg,positive,0.8,"Positive comments about food, milkshake, and staff, with a slight negative remark about the price."
BwxJlOc3E9yuynPIaM9sOw,negative,-0.8,"Food not fresh, mold on bun, issues with order"
6F83Ok1nbTnnBUxgbasZcQ,positive,0.8,"Great neighborhood spot, solid beer selection, good food, highly recommended"
xtekBhgpzneaUdOuNPmGUA,positive,0.8,Positive review praising food and recommending visit.
gTCdLHAoA5WF-u5KYJ8L7Q,positive,0.7,Positive review with praise and return intent.
Nrt5nL38nw0ittWk72RvYA,positive,0.9,"Enthusiastic praise, positive language, no complaints."
3P-vDf6QTAifU-j2UIRGqQ,positive,0.85,"Positive description, enthusiastic, no negative remarks."
m4DGkzn4GGSnnpakHuVyPg,positive,0.9,"Delicious, fresh, highly recommend."
v92cT_jCC4e89nbWxE-sNw,negative,-0.8,"Discriminatory service, no greeting, will not return."
qNPijbPcgRHsRvOrk_sFOg,negative,-0.8,"Rude phone staff, no info, poor customer service."
f_VeJE_5r-Q8Cn-zf7ScZg,positive,0.6,"Comfortable setting, tasty Ethiopian food, pleasant experience."
hED8Kl0EmUGqQ79iaHv5_g,negative,-0.9,"Poor portions, bland food, disappointing experience."
fBNWMriy3Cu_4weWRe-R6w,negative,-0.8,"Small portions, undercooked lentils, unsatisfactory value."
EkgnH1Vbcjs4GkJRyOxkVg,positive,0.8,Positive review with praise for food and service.
xWaSUMPU6a9lAUc22V_Mnw,positive,0.6,Positive overall with some minor complaints.
gnNLekglbqW2RY2OefOJ3g,positive,0.8,"Positive language praising food, atmosphere, and hash browns."
ii3C0oh3v-QWJQlsVmxBbQ,positive,0.4,Mixed but overall recommendation positive.
z3gNl1XL6mk1h69OqBzYFg,negative,-0.7,"Long wait, poor communication, mediocre food."
nwxUYJML31OdKsqQxALO5A,positive,0.6,"Good happy hour, tasty food, fan."
KMQnW-943RMYg_cku1YAFA,positive,0.95,"Enthusiastic praise, positive language, high recommendation."
hA1-e8JbaJwo43UhArTKsA,positive,0.85,"Positive review, praising food, service, and return intent."
nIpe-kyNwhcUI0Ku2TGaSQ,positive,0.8,Highly enthusiastic praise for food and service.
QPIgDHqcN1yqlEukEdlspw,negative,-0.5,Food quality poor relative to price.
ALfY2oEviLzw3suFJk5T2g,negative,-0.8,"Rude staff, long wait, poor service, unsatisfactory experience."
MpVQHU9hzTEk_G70207irw,negative,-0.4,Good service but disappointing food flavor.
hkrB6rzDpEM_KwxodTr1KQ,positive,0.8,"Enjoyable atmosphere, tasty food, plans to return."
Kki_A97YVIxHv31lZeIhaw,negative,-0.7,"Poor service, incomplete bowl, disappointed, may not return."
9WCLNkAwaDSiWpEsmyfwnQ,positive,0.9,Positive review praising food and service.
FFlaeZCOnq69G9F0-xRzHA,positive,0.85,"Positive review praising food, service, and packaging."
x53cP0T6qLzAjJX00d32eA,positive,0.8,"Good food, fast service, recommended."
FFQKbsw1KF8XBDGfQpFHRg,negative,-0.9,"Food poor, missing meat, unsanitary, no return."
VU4St9HzSJms0zm7I3J4Uw,negative,-0.6,Frustrated about poor service.
nC-oC_5hBe969YoGLkAmvA,positive,0.9,Highly enthusiastic recommendation.
lAijVZOPL8XOtP42nTTGbQ,positive,0.6,Positive overall despite small sandwich.
HuVR0EiTpNehic-NMqadAw,neutral,0.2,"Good food, but negatives balance sentiment."
19ENaRgbwlmoA42ELTzPow,neutral,0.1,"Mixed positive overall, but chicken undercooked."
Oiw_YGTJGVdVvJVbyyYPHg,negative,-0.8,Extremely dissatisfied with food quality.
c7XjOWgHHuDCWRC0pL4-Gw,positive,0.3,"Positive food praise, minor hours issue."
kijHq50QOi7kYmyjgdBVFw,positive,0.9,"Highly positive praise, great value, recommendation."
nOzloVm-3GzAMvcuNAIXIw,negative,-0.7,"Positive opening, but strong negative criticism outweighs."
-HNrVuUjraXBcPZUBQZOZw,positive,0.8,Positive review with praise and future intent.
O0Ghe1Slhc2w00hSCLWZ-w,positive,0.8,Positive language praising atmosphere and food quality.
lX8104ZV-YnBtMt_drpYbw,positive,0.9,"Extremely positive, praising food, service, and atmosphere."
pkk1KPRA-rmZM5HN1Gn1Ig,positive,0.95,"Strong praise for food, service, and atmosphere."
Uea5-4OF4eJ8pLoAf5C-tg,positive,0.9,"Consistent praise for food, service, and favorite dishes."
LkTpaaNCIBjWOWqhkqOudQ,positive,0.4,"Consistent positive experience, friendly staff."
_YRLCrbpFSq7St49WOXWeQ,negative,-0.8,"Food delayed, cold, poor service, negative experience."
Quv9bS701blvt5Z6loS00g,positive,0.8,"Delicious food, great service, satisfied with menu."
EGOQEwYZUK-NqZoMSzkhNg,negative,-0.7,Disappointed by wrong drink and low quality empanadillas.
ND5scuufBWkiJqUsL4tVrQ,positive,0.9,"Very welcoming, good music, excellent food, highly recommended."
cMFRDOuJimZBNq0y7c_NZQ,positive,0.85,"Delicious dishes, enthusiastic recommendation, positive tone."
YWUWGtEQ63SBo7iZVXQPJw,positive,0.6,"Positive about food, negative about availability."
eMUp5HrfQywGYQzplDbolA,positive,0.9,"Very enthusiastic praise, repeated 'can't get enough'."
NOU9Hg3owbkYS-R1hNFjwQ,positive,0.9,"Enthusiastic praise, no complaints."
3oyIVFxaaf5D9kMXK5yvWA,positive,0.8,"Positive review, no negative remarks."
8bqh93oMfZekaTn5BMpKmQ,negative,-0.7,"Food underwhelming, price too high."
rMnQCdpFHdv3fBJw6r8WRQ,negative,-0.8,"Overpriced, subpar food, disappointed."
1cxvRYgrbeKbOvEy1qrvBg,negative,-0.85,"Long wait, unresponsive staff, no food, negative experience"
FQ6uDCFkqzHTPc351wwdoQ,positive,0.6,"Good food, drinks, decent service, overall positive"
cwphkOddyVQotGqmzVfrIQ,positive,0.8,Expresses gratitude and positive experience.
yfuHj2MKlYqAPI-0N0alUA,negative,-0.6,Criticizes restaurant involvement.
-nHMv3IJ5djQ_T6Q7Wk8Ow,negative,-0.9,"Poor customer service, lost items, frustration."
ubh0SYFWrTFZOYYmJa8VKA,negative,-0.3,"Clean but disappointing, below expectations."
h1fupSTirEzCrawO6qiseg,positive,0.6,Positive review highlighting strengths and potential improvement.
4NHD8a-iNiceevnm8U9rjw,negative,-0.8,Negative review with poor food quality.
oNFFtUJx-Xe_udFfq692KA,positive,0.6,Positive overall despite minor issues.
CcW01xV_gZZ-_JFIWJE01A,positive,0.7,Positive review with praise for service and food.
bKavUuSoYemLEInkMKsN8g,positive,0.8,"Positive review with great views, seating, beer, and open air."
JbOj7zTS25LTgZy6uJWUTw,positive,0.85,"Wonderful spot with great views, beer, service, and outdoor seating."
vEtOEgl0AitMAFrLTboHoQ,positive,0.6,"Good food, views, minor fee issue."
cMSYizbpt8L47BTltAqVSg,positive,0.7,"Excellent food, atmosphere, minor odd request."
o-kS3AqoiyflihCyY2yLOw,positive,0.8,"Enjoyed food, ambiance, and convenient QR ordering."
ItcjmO9kh1sAGclhf02Dew,negative,-0.6,"Takeout food reheated, unseasoned, disappointing experience."
s6jwi4m9owmi5xCZRK2kcQ,positive,0.8,"Enjoys favorite spot, loves food."
h0yjM5K6-PzJ2nZmHbUVtw,positive,0.7,"Positive about omelette, likes short rib."
oegbCDJFAi-NT9Oko2dPXw,positive,0.8,"Consistently good food and service, excited about indoor seating."
J9Dhgesojmeuc3ii-idoFg,positive,0.9,"Excellent food, coffee, and service, plans to return."
Xf3bPbM4FH2NGMxwFCz8qQ,negative,-0.8,"Rude bartender, unfriendliness, negative experience."
Nvjn8O64wxG7TzAsTpUu9w,positive,0.6,"Positive visit, minor regret."
857bpL6G91dwdFZpxiv6eA,neutral,0.0,"Average experience, neither good nor bad."
GLxCyPISCBmWcD8fYdK7GQ,negative,-0.8,Very dissatisfied with service and closure.
aRcuOPeUZUSGj_tQvmRVcQ,positive,0.9,"Highly enthusiastic praise, recommends strongly."
iBg6XGrH7fCftBGKSIIp0Q,positive,0.85,"Enthusiastic endorsement, highlights multiple positives."
2GYuAL2DP5Hl4ryLbBrGWA,neutral,0.1,Mixed frustration and gratitude.
gWBz1tqsTH15G08-LHRhZw,positive,0.6,Positive about outside dining.
t4b_EZtdvgkB0QfdxKQF9g,positive,0.8,"Delicious food, excellent service, enthusiastic recommendation."
-Xy-jAhgSAaj1iIwUZlqnA,negative,-0.9,"Offensive language, disgust, refusal to eat."
HTUcwSDEiTVVIQL-Fwz6kw,positive,0.7,"Pleasant patio, good food, pleasantly surprised overall."
YmPt9kw4vOPEbIKoYkc8LQ,negative,-0.5,"Poor service, food average, overall negative experience."
AoMI2st6yKtE5684wNPdAA,positive,0.8,"Positive review praising food, staff, and consistency."
DMSSnt4IlcHbNsAhqdDaPg,negative,-0.9,"Complaint about missing order, no refund, frustration."
S3JrW7ZEF065lKI4WOv2gg,positive,0.8,"Praises food, staff, and breakfast; overall positive tone."
yZa3ffBWf3HWahcdOy4FhA,positive,0.4,"Positive about food and service, but notes high price."
WnfuxIsoFz--meRsBpx-JQ,positive,0.8,Food quality exceeded expectations.
9nXwtBG4NgiCmbm9vpWWfg,negative,-0.7,Order mishandling and poor service.
aUyFl7Rh1S0qy_oKw5q8Eg,negative,-0.8,"Poor value, unsatisfactory food, will not return."
bz1psjyCoUiVwL0p-kJH2A,neutral,0.0,"Mixed positives and negatives, overall neutral."
sYOZHHz2XF1mlEjreWjZnQ,positive,0.6,"Positive service, friendly staff, good atmosphere; food average."
9uDvgtRiVi9La8W3oav27Q,positive,0.9,"Highly positive vibe, charm, eager to return."
YQyEJ3GDrZmhTJedMHQ1FA,positive,0.8,"Positive review praising location, service, and recommending again."
tyqdWk6_u3C_i97S4tWf6g,positive,0.85,Positive review highlighting ambiance and future visit.
-efUtULhtUkxOggulpbTyg,positive,0.6,"Positive tone, mentions to-try list and new menu."
Er79_WXA-SgMzHjetsmL2w,positive,0.8,"Grateful, compliments, thanks to author."
QgifEuE7H6_SyM85Mfgxng,positive,0.9,"Positive language praising service, food, cleanliness."
D0Nvyn-q_8ac1QjZAxqZag,negative,-0.8,"Criticizes cheesesteak quality, taste, and disappointment."
dgmGzJCwXnRyAhIGDQFXCQ,negative,-0.9,"Denied service, poor management, staff shortage, negative experience."
7D4TTviiRUapAYQDUkrQJA,negative,-0.85,"Filthy store, dirt everywhere, staff shortage blame, no return."
R_5K0Vab4A5wFblNWYKL2w,negative,-0.8,"Long wait, bad odor, unsatisfactory food."
jl0gQGfbzN3Q0JiEE5GGJQ,positive,0.9,"Great atmosphere, tasty food, fast service."
TBEbQ_OF6TBjGaL265ontw,positive,0.8,"Positive review praising food, service, and return intent."
sNjLJyp9gauZ5gZK2a2YoQ,positive,0.7,"Enthusiastic praise for food, music, and overall vibe."
M2f8YQrPklV9bxTVk5HfNg,negative,-0.4,"Food oily, flavor lacking, needs improvement."
GYh3-rc5yIyWnLG_yIvzfw,negative,-0.9,"Discrimination, poor service, manager indifferent."
k65nqTo1ientpG30o-8SVw,positive,0.8,"Excellent service compensates for food mishaps, overall positive experience."
DpG-dY54ipv8ekWe9_oSsg,positive,0.95,"Great atmosphere, food, service, owner personal touch, highly recommend."
Av4P73T5UtUNRK1CMTjGgA,positive,0.95,Extremely enthusiastic praise for food and experience.
Y5G1qQjcbGN-bJPFGx2RzA,positive,0.92,Highly positive review praising wings and fries.
xTXtv9nib6QY7_OFHkuUPw,positive,0.9,"Extremely positive praise for food, service, and owner."
hvs5EwgqJt6QsZ4OaBBajw,positive,0.6,"Positive overall, some minor criticisms."
aHXxL0dBOBEn9AT60ml0qg,positive,0.8,"Cute, quaint, 8/10 rating, recommendation"
kH14Qh0mrMB1zdtXBk3LTA,positive,0.9,"Excellent food, friendly staff, group-friendly, high recommendation"
OE83tpsbT-kkp8gNBgEAOw,positive,0.8,"Positive language, praise staff and food."
ygaLBC2gro0bE2nmnKR0mg,positive,0.85,"Positive language, praise staff and food."
AvDsAOqN6NJo3qhZdSCu0Q,negative,-0.7,"Food undercooked, service lacking."
8prLT4U3XsUU_B8aicfatg,negative,-0.4,"Order missing, service issues."
NvA9ML-s-fOnz-AWXilT9g,neutral,0.1,"Mixed feelings, mentions loud environment."
P_I2ZQs7oMeRnpB90LZCEg,positive,0.8,"Positive language, praises freshness, quality, flexibility."
8ytzZqAtfFHbZCwP9APdWQ,negative,-0.7,"Criticizes service, urges improvement."
9fhSTWNA2G3p_aehwZBzXQ,positive,0.8,"Praises food, atmosphere, homey feel."
Xbla5XyWjoGV29CY261G2g,positive,0.8,"Positive vibe, friendly service, quick food, will return."
peYEVBQzctnDtGsEG24ETg,negative,-0.6,"Bait and switches, hidden fees, not worth it."
1ouvRKBVGCW3nQeY_JME-w,negative,-0.6,"Service poor, food fine."
Oc4ScBhlFSaYHUp9uHfK7A,negative,-0.5,"Overpriced, poor food, good service."
8QisBTXe7mRbV0z3b7pEnQ,positive,0.9,"Phenomenal experience, outstanding bartender, food, service."
gTJ6wVSd-xOLkSOtCrYMeg,positive,0.8,"Classy environment, great food, recommend again."
12VNlLK8TvWexkJ0xva2BA,positive,0.8,"Supportive, praising food, family-run, authentic."
tIqz8wGEZacc_NhpUv3HUQ,positive,0.9,"Positive review, great food, no complaints."
qOjt3sLRupE39heTs0Arhg,positive,0.8,Positive review praising vegetarian options and quality.
BLSt2iqkltLMPVW92W3hkg,positive,0.7,Positive feedback on service and food.
K0nfDI-VyI7ujeXcI2f7Yg,positive,0.9,Extremely enthusiastic praise for food and service.
aOR97C7yntTRmxqyPT321A,positive,0.7,Positive feedback on seafood and dessert.
2Kk38curzk5dXbp8VqvykQ,positive,0.85,"Positive review praising service, food, and return intent."
wXWx1UOIiQg_bArHGB3trA,positive,0.75,Positive review highlighting food quality and ambiance.
tFjynT12rqhxLL8rSQV5yA,positive,0.6,Positive review with minor price complaint.
Te_dhb2j_YTBtL7_W3EAHw,positive,0.8,"Highly recommend, phenomenal soup."
hA1HaH8dvY-d8oHESiIMBA,negative,-0.8,"Raw burger, disgusting, long wait."
uKztBO5G5eyFBYlhENSy8A,negative,-0.4,"Good concept, poor execution, limited quality."
9yzR5yO1P-0sA32sefmyZA,negative,-0.8,"Food lacked flavor, cabbage horrible, not worth money."
xL52rONMNncUUOTm-P6KLg,positive,0.9,"Consistent perfection, best Asian restaurant for 35+ years."
aI6cjY2ja8Us7S8XINFTLg,positive,0.8,Positive review of food quality and seasoning.
EJoaIRbknC3WRlZ_JA8gEw,positive,0.95,Highly positive review praising food and service.
0jct4w5g4SltkVz9FM1M7A,negative,-0.9,"Served garbage, extremely dissatisfied with food quality."
74-i4yWCf_YyfBMMO8jLjg,positive,0.7,"Good food, clean interior, some minor issues."
1xm2rPQIA4WxGD29nIM0jw,negative,-0.85,"Poor taste, slow service, rude staff"
tA7f69ZiMANpZa5LhSXyJg,negative,-0.8,"Rude staff, denied service, left disappointed"
_F25In6uAoLlVqts18cNKQ,positive,0.8,Positive review praising food quality and portion size.
27ieROvC1nslra4V4d_4Fg,negative,-0.9,"Disappointed with food quality, service, and overall experience."
F2lsjQntsYB1VdwbnHtbQA,negative,-0.9,"Multiple charges, no refund, filthy environment, high price."
LgbTmEPYAiR8fxTI_GI0dw,negative,-0.95,"Incompetent staff, bad experience, strongly discouraged."
xQtwcHnguKs2BddRIfvCpg,positive,0.6,"Good pizza and service, but mask issue."
DbFhZ3VyQSjJHELeXEWsAw,positive,0.9,"Excellent food, service, and convenience."
8fKhmlYwoMQ5Jifog-VgpA,positive,0.8,Expresses strong preference and recommendation.
iJNW2mb2FAO6VlBSPMD8iw,positive,0.6,"Positive about food, minor negative comment."
vQQm8t-KUU8wj9H7jceCOQ,negative,-0.8,Pizza good but ordering frustrating.
A0kqBkEdtiDU9KnmfS5n_g,negative,-0.9,"Poor service, closed unexpectedly, unprofessional."
6NoLt2UBBmLP_DdWz_uODg,positive,0.9,"Extremely enthusiastic praise, high satisfaction."
ZUzQg5I6dYnacmSuRIR3PA,positive,0.4,Positive recommendation despite price concerns.
9TaoXcSd1dCPZ0Em8VUwlQ,positive,0.85,Positive language praising food quality.
hn7RM1BHL4xz7qXK3yYXgg,positive,0.88,Positive language praising food quality.
pzc25z8AD8Q0cOqywBbkrQ,positive,0.8,"Friendly staff, tasty fresh seafood, positive experience, will return."
jrMm9bV3PLnzbLi0jB_G2Q,negative,-0.7,"Poor food quality, only staff friendliness."
3R0czq7sc0i_ZTwV7E3m7w,negative,-0.8,"Overly greasy and bland, poor flavor."
3BfAgH44L0TY_TKr1-TMbQ,negative,-0.9,"Terrible service, rude staff, unprofessional behavior."
xljuRCWANm-aSuAVQT3gEA,negative,-0.8,"Food quality poor, many items missing, disappointed."
mJD92IVqlKEhT341hs78cg,negative,-0.5,"Service poor, food not meeting expectations."
F3AW8PfZSyRrhbj_P8k1nQ,negative,-0.9,"Poor service, food contamination, strong negative language."
fgAlSUAgwKaqye3qoLikUA,positive,0.8,Positive review praising food quality and service.
lBtGqHGYn9ZOC-fxuvrBmA,positive,0.85,"Enjoyed food, service, cocktails, and bread pudding."
Jwhpd0DYlP3NGWc14UKCgg,positive,0.75,"Loved seafood mac, delicious, will visit again."
9z-lcpmwOuEdwcW8VakO6g,positive,0.8,"Positive experience, great food, ambiance, minor grits issue."
ETKEQce40H31pU9c8nPxdA,positive,0.9,"Excellent food, highly praised dishes, enthusiastic praise."
HIOhvoRXFtGvPughmZg-CQ,positive,0.95,Highly enthusiastic praise for food and hospitality.
D5Sw8gep7JbBZ24MPb6X1g,positive,0.97,Strong endorsement of authenticity and quality.
X-QHhOmcAz-4YJsp2PN64A,positive,0.95,Highly enthusiastic praise for food and owner.
XFa7fSkLz-GzYXO47FhvcA,positive,0.97,Extremely positive language describing multiple dishes.
otn-8HjhMuTSVagWSYLy8A,positive,0.85,"Excellent food, friendly staff, highly recommended."
zqxTqhPfZILSq_Dy0wezHw,negative,-0.7,"Burnt hen, flavorless biriyani, missing cashews, off night."
oRMwbmZcp9N0yqTsOatrmA,positive,0.8,"Strong praise for food quality, price, and portions."
6ts8xohcfPYMVosJcwY5Pw,negative,-0.3,"Positive aspects offset by greasy butter chicken, leading to negative overall."
AQ_96v_L7XZUsdgBe-K8FA,positive,0.4,Mixed but overall positive due to return intent
isxaF0zyE0CWwuIC5C1SHw,positive,0.9,Extremely enthusiastic praise and positive language
PFGp_9CsyR2PkG0f8db7Vw,positive,0.7,"Convenient, tasty, game changer"
xmzFcT9cAf6Y3Ad2W6HRjg,positive,0.8,"Great food, frequent orders, flexible customization"
wmvTVtlIofiuTRVGAYk2Og,positive,0.8,"Great value, tasty, frequent visits."
wlyO7opMYhP0mVsxoTfaiQ,neutral,0.0,"Positive about food, negative about service."
Ab8K4-gcqZ0WaDBboQiDZg,positive,0.8,"Enjoyed meal, recommends, would return."
9DMiU_jLZ7jm5x4nSIo7MA,negative,-0.9,"Wrong food, unsatisfied, harsh complaints."
0G6Imeh4zFRBzEYIQLM3QQ,negative,-0.8,"Dirty bathrooms, greasy floors, disorganized staff."
_umHoZljA4zmq7ppofGTaQ,negative,-0.7,"Closed early, staff unresponsive, wasted time."
GLfEOIMLlJCHkae7RaPS8A,positive,0.9,"Delicious food, especially duck, sad closure."
8yEwZ2RUihhDs78MZfK1mQ,positive,0.85,"Excited about closure, BYOB, great service."
8Exd_6R-oGjMSWx8fXNiog,positive,0.9,"Positive language, high praise, recommendation."
-DoxUm_Y3vOw5g_Vn0mAuw,positive,0.85,"Positive language, high praise, recommendation."
mWljzLzJtsyOXjTVYCdKZw,positive,0.9,"Very enthusiastic praise, favorite dish, will return."
rTthN0puNYT3X4CkLaNhcg,positive,0.8,"Positive review, high praise, would give 4.5 stars."
a-q5zj2s08LUwxvX10u66g,negative,-0.8,Disappointed with menu mismatch and high cost.
hU3tj_7bAzQexJcy7gUVnw,neutral,0.0,"Mixed positive food, negative service."
GbjxMobyEFkxjDYhPr2ZYA,negative,-0.8,"Food poisoning, poor cooking, negative experience."
fXeVV2eU_CGh-7iLeNKGLw,positive,0.6,"Tasty food, good options, positive experience."
